Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.F7.A620.01,0.017856626405549886,0,0.03672960768419807,0.10669848348161501,0,0.035029504926421574,0.023586587478442094,0.09363144354007853,0.015165173219940752,0,0.11475902733335965,0.010052441943377474,0.004953117407545881,0.08981422367555884,0.28878616487584163,0.1244040560619367,0,0.0202491501737306,0.018284391792403328,0,0,0,0.001,0.4584239725999936,0.9015281636814285
TCGA.CV.A6K0.01,0.022952574752976868,0,0.01130473819676434,0.03885916802510712,0,0.06415947535993306,0,0.15629197503369846,0.0951860472427342,0,0.047387276392273955,0.028310399662570714,0,0.13595732015064185,0.10104913018151308,0.24657414101347314,0,0.05186377875148373,0.0001,0,0,0,0.004,0.38666483944557667,0.925001694514443
TCGA.BA.A6DJ.01,0.006401268509124083,0,0.0179567397451987,0,0,0.13915869580110504,0,0.07411641686764246,0.027183064711208935,0.04482960909794674,0.09459995461069429,0,0,0.2415508517312434,0.17900092078362168,0.059195666123373014,0,0.04285817950862066,0,0.07313453209905582,0,0,0.008,0.30284792742713756,0.9803075290964053
TCGA.CN.4738.01,0.035097622010217704,0,0.023562827068790485,0.0032169488114982456,0,0.1997071412971213,0,0.10823166789398551,0.0785081099231812,0,0.09650712788930801,0,0.058119185824470065,0.1477825183554974,0.08662602801605665,0.07756492104582532,0.06612765184951142,0,0,0.018948250014536643,0,0,0.07,0.1291348484855641,1.0356347427006214
TCGA.CV.6962.11,0,0,0.07552088528825207,0,0,0.09925754335902762,0,0.11759473968201048,0.042149084426847484,0,0.04311856459372228,0.022840242185070612,0.015407356206752137,0.09303960425755924,0.05229149217819073,0.29507872405520247,0.045464224605852456,0.04931746340494198,0.04892007575657048,0,0,0,0.492,0.017633808292189482,1.074939675500666
TCGA.CV.6943.11,0.002816512269483491,0,0.017596757981910054,0.08998675599236325,0,0.21634444652636392,0,0.08250501571137163,0.02490640196433649,0,0.0309400166404214,0.006411403577506013,0.04181317001156468,0,0.06901227801291722,0.10985304579523829,0.10175031199946416,0.13020678456349696,0.07585709895356245,0,0,0,0.677,-0.0016,1.089003969380176
TCGA.H7.A6C5.11,0.014759085035354873,0,0.17237613471053123,0,0,0.2230618882850672,0,0.1281688707641366,0,0,0.06818370161730074,0,0.020241593587233236,0,0.020331262227945214,0.218622531211169,0,0.03754058866747993,0.09126633368253277,0,0,0.005448010211249206,0.181,0.0759952812418418,1.0377800922957683
TCGA.CV.6939.11,0,0.0010479541654408499,0.11947291135730195,0,0,0.43908112470647337,0,0.044963805966179174,0.023370468653238795,0,0,0.02730066969320803,0.06576380904608942,0.024401055408397078,0.013597182339466881,0.11639778848021978,0,0,0.12230857083442928,0,0.0022946593495553847,0,0.917,-0.0278,1.0948635080738625
TCGA.CR.7397.01,0,0.0017084796788961207,0.0001,0,0,0.18888276969487602,0,0.07916044429831846,0.06893451536833003,0,0.050300650877028126,0,0,0.32951710718244087,0.08724330087804265,0.12809490779963176,0.008427348498018713,0.019164401215937973,0.03850683926248513,0,0,0,0,0.47594042418482346,0.8792039723826068
TCGA.CV.6934.11,0,0,0.3618040823357147,0,0,0.16403054599909433,0,0.15481723386433358,0.0017409849201957118,0.011523465464302335,0,0.052576065339325594,0.006986932054947583,0,0.0825889274808088,0.04722153980923584,0,0.0884117786977775,0.013815172181667364,0,0,0.014483271852596577,0.038,0.16515622708415917,1.0104135722410885
