Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.XF.AAMY.01,0,0.021236432886580416,0.06246255571453318,0,0.0842523788272299,0.1074284909628964,0,0.012410972932126082,0,0,0.04087494529885356,0.011737368187198272,0.08087042472534896,0.15827900488722632,0.030103642063230025,0.24290755282950574,0,0.04602653030634261,0.07634193693800302,0,0.0013975257040782978,0.023670237736847236,0.001,0.21011974186098883,0.9995543331288753
TCGA.YC.A9TC.01,0.11697814976485824,0,0.09970513231977188,0.122776818406457,0,0.053720020238898256,0,0.09148286869090749,0.006482081604992693,0,0,0.09051853371349486,0,0.16238674638941725,0.012126073589810825,0.2103034278944608,0,0.02342285856151801,0,0.010055841320594385,0,0,0.006,0.16799679925337502,1.019849300213309
TCGA.BT.A2LA.01,0.20764477185160865,0,0.10399071830798468,0.050219969672149894,0,0,0,0.20258379932748005,0.022145520277753263,0,0.025958702048738725,0.10540884055580949,0.10521291617805842,0.1396136908097366,0,0.013698222771613406,0,0.0029240271112,0.0205988210878669,0,0,0,0.906,-0.003,1.0900670147710745
TCGA.FD.A3NA.01,0,0,0.03994309603393982,0.13927778288418463,0,0.027533018681407753,0.038925882602940345,0.06380451397193179,0.05081179174005085,0,0.05011015307379165,0.02207945738113217,0.012944553731275196,0.1362913811972046,0.052076626910071644,0.20509537116915055,0.0006,0.08469619196564396,0.060740442513509484,0,0,0.015068213602204983,0,0.2581222126029381,0.9799719625376375
TCGA.BT.A42F.01,0.0427141752900713,0,0.10172634262883558,0.15673130242731298,0,0.02744833903166458,0.047603844118181124,0.1245566051816116,0.03841277930795968,0,0.04573683850290238,0.014356254425875323,0.03291163973910891,0.07946549853411024,0.05738788610275559,0.1436908386658741,0.002618144925014933,0.05139249086657759,0.0016256653605233446,0,0,0.031621354891620775,0,0.44848048316892025,0.8941210639034798
TCGA.ZF.AA51.01,0.08145997574934553,0,0.13372728972208703,0.0918278428173983,0,0.06220548819668178,0.03954816153817107,0.1351467279636827,0.08106177469125321,0,0.03650135022590951,0,0.02448297098614806,0.07076161240446059,0.07138476655846229,0.08557560733630476,0.02242142662171978,0.0441522710047793,0,0.006663108456339981,0,0.013079625727256029,0,0.37214760940713143,0.9276024214398907
TCGA.2F.A9KW.01,0.19282249645372487,0,0.08203921271068583,0,0,0.10033182967524529,0,0.003582142741290574,0.03708963865808328,0,0.032300629290315026,0,0.010201995849453891,0.2014665023752411,0.0184021466032121,0.1640367363936106,0,0.10044588563720358,0,0.015351980494558827,0,0.041928803117375034,0.001,0.20424897799640993,1.0043463505651442
TCGA.BT.A3PJ.01,0.01964199146644071,0,0.036070420738128044,0.05372398426880817,0,0.17514693130165465,0.011263365702098965,0.1344674779736325,0.052410714442466554,0,0.06740054311164376,0.03668417347982488,0.020995706576624328,0.06810236316144262,0.11810628175803471,0.13702035976567403,0.024929628881688443,0.031495849952681725,0.0003,0,0,0.012272627829068376,0,0.28083962002063145,0.9755979229656295
TCGA.2F.A9KT.01,0,0,0.14578892613535474,0.09273674276108596,0.05584192167185337,0.12202188710685433,0,0.04307592622044083,0,0,0.07640427262365698,0.010977082979689495,0.045125532294267114,0.09268786984444162,0.019120823574749885,0.16648798679255888,0,0.01587408981542166,0,0.0547275005326883,0,0.05912943764693682,0.316,0.0769737697329362,1.0470300268853567
TCGA.E7.A677.01,0.0031614196952505654,0,0.03642591003891395,0.15781324007367023,0.007901063885869353,0,0,0.16347653520076225,0.12978875067124124,0,0,0.016935639783006936,0.02424543238486087,0.0445324481321305,0.07492516438399932,0.03406384548066654,0.1200959466203726,0.07831068583491768,0.10832391781433799,0,0,0,0.013,0.1569990161447786,1.0216378038548168
TCGA.4Z.AA7O.01,0,0.09706367600418957,0.1821656843162681,0,0,0.08625787599222716,0,0.1825163786350665,0,0,0.08807208663306755,0,0.032684228010531974,0,0.03636836412477107,0.10865289921386037,0.021219017424442904,0.08714322686033933,0.03139220682282756,0,0,0.046464355962408,0,0.2560643137305661,0.9710445310439738
TCGA.ZF.A9RL.01,0.15347373184896407,0,0.18651906419066183,0.08402871749979231,0.13918099673431245,0,0,0.1225449604729506,0,0,0,0.04408567982918865,0,0,0.011646905410838173,0.10848934372068936,0.1182674705147123,0.031763129777890246,0,0,0,0,0.51,0.055458696014626656,1.051081394489503
TCGA.K4.A83P.01,0.14710398784462164,0.057339436491383615,0.09082683688295172,0.10044985090217419,0,0.09567052458575617,0.016676347933272273,0.1660678491931393,0.008991247957441125,0,0.010170619757818852,0,0.0372349433765568,0.04115753896377182,0.047269615927623174,0.10793816935832952,0.005867317577174783,0.019346155269259847,0.03499968144932399,0,0,0.012889876529401219,0,0.508670773228738,0.867401695872129
TCGA.E7.A7DV.01,0,0.06852296759208193,0.00489796634873547,0.059908739930749036,0,0.1945825896905882,0,0.03522780396020707,0,0,0.04109866523529047,0.010721283235765124,0.13152376429935675,0.1007159573655481,0.07576253628826736,0.24588188970146113,0,0.0037568717656978026,0,0,0.01601013259038145,0.011388831995870107,0,0.3987269005422103,0.9171696426525835
TCGA.ZF.AA5N.01,0.19864862831588792,0,0.26804230335513207,0,0,0.10186877783474428,0,0.06821076083618541,0.012252242430975778,0,0.007562947211390566,0.038539256570030225,0,0.06509804087752075,0.03439836424402086,0.09890811651208509,0,0.07402203749257012,0,0,0,0.03244852431945692,0.106,0.11163331480958986,1.0248038535506931
TCGA.4Z.AA84.01,0.009521836705236203,0.08092946374264574,0.14193538785353202,0.026560844665745813,0,0.10386564895866114,0,0.16282247605369043,0,0,0.08360772389994911,0.004633731020746988,0,0.15604709879561468,0.021668897226512805,0.09390011025256328,0,0.05378625731017906,0,0.060720523514922686,0,0,0.049,0.12819561888865993,1.025419273132266
TCGA.K4.A4AC.01,0,0.01895737811567948,0.06626612554311063,0.13884187712922927,0,0,0,0.1444373377831143,0.016692175966343727,0,0.06163455657689863,0.027636047959294318,0.028707023732256236,0.04190764806597432,0.10628740779839357,0.22170167659229034,0.07504899445828528,0.018051694090612257,0.025489942304751857,0,0,0.008340113883765746,0,0.3198767598591448,0.9524549722913833
TCGA.K4.A6MB.01,0.13254427494186669,0,0.13619606273844753,0.02295122943247015,0.010016746725593944,0.06662732497977719,0,0.06358115161304287,0.02966175559400973,0,0.004759679502220185,0.03813255894512293,0.03007474078534268,0.12246293441560022,0,0.1538909547076409,0,0.09075951499209393,0.08263132058973079,0,0,0.015709750037040292,0.028,0.134891945640254,1.0166196328479788
TCGA.S5.A6DX.01,0.034124422616328774,0,0.14998667337244953,0.1818053950199808,0,0,0,0.10481691810709388,0.044751248641286476,0,0.03828475043307211,0.006806561828478137,0.04481545536193118,0.09715605756730214,0.07322810905197033,0.1838221279702322,0,0.02219264389331189,0.018209636136562513,0,0,0,0,0.4234397697930085,0.9056534923858932
TCGA.ZF.AA4R.01,0,0.049200355698158324,0.1332211215023726,0.07486064847620283,0,0.06711887905472967,0,0.11385545972930869,0.03611567850856792,0,0,0.07399298890106015,0.004009767500008359,0.17477778828768936,0.11700638641585644,0.05967310897300415,0,0.09616781695304155,0,0,0,0,0.001,0.2008016391191371,1.0112084586594638
TCGA.FJ.A3Z7.01,0.1163150257235195,0,0.030396109571129946,0.08671430661806881,0,0.16302545257226017,0,0.06470608325735079,0.09853654033106675,0,0.05195589521387348,0,0.023124225211005336,0.12702817390178728,0.05343238703337474,0.06684815056344486,0,0.03276499885233319,0,0.08515265115078513,0,0,0.108,0.11051751053980308,1.0434841297489044
TCGA.GU.A766.01,0.010200676061385855,0,0.06533904172232216,0.11484957920484336,0,0.10148349655919349,0.025296537894395385,0.14186105403362922,0.02154276287971643,0,0.02195635313658557,0.06491702584085683,0.07095302274492507,0.04926859024868876,0.07047850865677993,0.10892701961529005,0,0.08188950378716142,0.021919109861444186,0,0,0.029117717752782248,0,0.45087921492323224,0.8919410816918023
TCGA.HQ.A5ND.01,0,0.00904583499660644,0.18806998264513067,0,0,0.27437288519005576,0,0.17906998470222488,0,0,0.07770011798554456,0,0.00854942117428899,0.041601035212089174,0.05786159732952857,0.010212715750103626,0,0.06738881158572678,0,0.033470759912927146,0,0.05265685351577336,0.035,0.13200914725445717,1.0313042233073233
TCGA.E7.A7XN.01,0.0011509718085975645,0,0.07006150297915922,0.15780739456985313,0,0,0.07916887044948402,0.17770764503996597,0.048063095960037265,0,0.07479608547166462,0.05920442880469612,0.04059010887359762,0,0.04862644202122106,0.14811831203847362,0.033972240601298026,0.05145972577943922,0.002204954790673863,0,0,0.007068220811838711,0,0.4330119968967987,0.9006934483132194
TCGA.XF.AAMW.01,0,0.010466556677469978,0.026210083706645102,0,0,0.25029678004372885,0,0.11148867247743989,0.00875476034433592,0,0.03731329808135199,0.017991655883271927,0.0020402072453512866,0.020304722971043496,0.06212644139837211,0.2204382043404819,0.0773956101885428,0.11162777860210928,0.017188921785108197,0,0,0.026356306254747427,0,0.26232584558446087,0.9787117476567938
TCGA.GD.A3OQ.01,0,0.06228082934881283,0.06399882721717204,0,0,0.09418644072332653,0.01045395558180691,0.24085502599658273,0,0,0.030015728603806323,0.03248088299162989,0.03092834711655039,0.07363459212924678,0.050369355900016094,0.09745841632743235,0.05009225993900299,0.11428616377879425,0.02092634826541819,0,0,0.028032826080401734,0.084,0.11713582754597876,1.0324601454452267
TCGA.DK.A2HX.01,0.05753674609026041,0,0.07327684502892758,0.011063684209517572,0,0.18928222976664053,0,0.041492863573542545,0.03609125884843391,0,0,0.03950928064496142,0.03821114390307683,0.030325976238486135,0.014838145931500079,0.2437759034049391,0,0.09429327839194028,0.13030264396777363,0,0,0,0.003,0.18287315357314438,1.0023530293184004
TCGA.GV.A3JW.01,0.09748242509097475,0,0.2487045692019051,0.0063915953072968355,0.2837914564332337,0,0,0,0,0,0.057680894255590996,0.0373885753741622,0.007079672912425154,0.04802991817054109,0,0.1246714954146556,0,0.0672567317768257,0.019853907421228018,0,0,0.0016687586411607295,0.694,0.03320310024615564,1.0550938043994285
TCGA.DK.AA76.01,0.0938993409025102,0,0.12238546797950443,0,0.08025997802093064,0.14977853440446445,0,0.07491765048561883,0.02696459239934519,0,0.021451234649482072,0,0,0.020516419283528903,0,0.187301925619399,0,0.13143901994552018,0,0.09108583630969608,0,0,0.773,0.021307979294316083,1.0650710558512597
TCGA.ZF.A9RM.01,0.21407045075478515,0,0.14306992387231382,0.08920871070621855,0.02106421651938209,0.09085908002078251,0,0.03898192423278956,0.09890247503109137,0,0.0755829471830584,0,0.03121246768467337,0,0,0.0881449304471494,0.0015259422566475792,0.09242239969557872,0,0.014954531595529503,0,0,0.684,0.034740014667699916,1.0663950176077168
TCGA.XF.A9SU.01,0.06511363768079655,0,0.16257983508782822,0.09647688328999363,0,0,0,0.1066201989479376,0.09543513232098642,0,0.01995576507359554,0.002725958443591022,0.04181394138263574,0.02873482233787364,0.08791144887176834,0.2071792075015627,0.021101373191060334,0.03141428982008858,0.02270485634431962,0,0,0.010232649705962042,0,0.3401879449595447,0.9403404044409557
TCGA.ZF.A9R9.01,0.0603261098937355,0,0.1923122667221975,0.06314868178792589,0.03657399672459746,0.055247259475104234,0,0.09511585456180267,0.006516361419155672,0.021348792156437493,0,0.043453205342956255,0.028463314085469496,0.06897823640981461,0.07545847148931645,0.1669402841051325,0,0.03087178505291508,0.0552453807734392,0,0,0,0.001,0.2307858754917201,0.9818638978072566
TCGA.DK.A2I2.01,0,0.032404478396168106,0,0.052052528577582344,0,0.17115217621774764,0,0.05272669212890269,0.047449897968272446,0,0,0.061731073232017326,0.041860922592345216,0.01161853520144735,0.05196293567131344,0.14755188189312177,0.14862593044312702,0.042772851795017816,0,0.0364095449381349,0.015642391953200278,0.08603815899160173,0,0.3690079077938813,0.9302055623842164
TCGA.FD.A3SQ.01,0.0664720855917139,0,0.14528460053881084,0.012877171024493358,0,0.05519872891502275,0,0.0724597148411618,0.055869378161629735,0,0.054502895149291464,0,0.005364144415740242,0.06021750908785352,0.026382548830886293,0.19869754782460225,0.02639993872412133,0.13791766591445712,0.0820626980907718,0,0,0.0003,0,0.254645781026379,0.9730088645790609
TCGA.BT.A20R.01,0.13675424890735616,0,0.09769369873312395,0.03584910380686498,0,0.06594503714486107,0,0.02933232482585795,0.004448553778310428,0,0.0016146347748548237,0.04251789580741129,0.02626484050987872,0.15578329720312037,0.0077213664256769845,0.16520433026617712,0.056317155013918076,0.11268082482061262,0.05463094689573103,0,0,0.007241741086244422,0,0.2625280622266119,0.9737899246154029
TCGA.XF.A8HB.01,0,0.11189270610824767,0.01019771047544502,0,0,0.13038316960643198,0,0.1740544835515659,0.015051167672072662,0,0.04524534242238226,0.03333384895252944,0.012609348797864073,0,0,0.2523022086742099,0.06095725825703316,0.15302043063165272,0.001,0,0,0,0.16,0.09969565591261387,1.0451275090590304
TCGA.ZF.A9RC.01,0.0823384722359477,0,0.10810053255912722,0.026191546272781068,0.24015556232149435,0,0,0.10128849067360682,0,0,0,0.00609382173849366,0,0.16786827478596653,0.023059134311823687,0.16428735772620345,0,0.014271495110449967,0.04941010840296122,0,0,0.0169352038611443,0.072,0.12077822357772117,1.0351062629509273
TCGA.FD.A6TB.01,0.19445264805222182,0,0.08268767549377266,0.1553931208650427,0,0,0.03737780836072744,0.14349900846345642,0,0,0.023297834745825582,0.0029291932934290667,0.0301551754763192,0.05528294104812022,0.06344579618778211,0.163194567556921,0,0.011667916012286499,0.03661631444409535,0,0,0,0,0.48292491793913883,0.8790875806014621
TCGA.DK.A1A7.01,0.19250583617945707,0,0.20235330141887886,0.04932777340815793,0,0.1329505102510034,0,0.13703171550695717,0,0,0,0.04716015100913605,0,0.021859736378151695,0.0009,0.09340342600845425,0.012195418239910648,0.0462563870168477,0.06403210023999617,0,0,0,0.001,0.23200499883716982,0.9835068687106258
TCGA.DK.AA77.01,0,0.06198918857315125,0.1465337118391262,0.17948160080221637,0,0,0.02469388503622545,0.15891812439871847,0.015990816749408093,0,0,0.054547596890533484,0.019916938466348122,0,0.051739537101744615,0.1071871663679018,0.052518984509199916,0.08610359330055282,0.04037885596487349,0,0,0,0.001,0.2205584062889246,0.9894834968275787
