Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.37.3789.01,0,0,0.02028152158455521,0.10477123537757266,0,0.09532820971532315,0.0035075388199224803,0.09232343848908028,0,0,0.002745832933546197,0.06607188730262109,0.003697254593877712,0.08402966723271212,0.19166565254131307,0.17527870120632627,0.013422617187859063,0.08852127329189867,0.025487325211579738,0,0,0.03286784451181229,0.001,0.3347879440837311,0.9619358076242289
TCGA.97.8552.01,0,0.11322711521340417,0,0.040416380998703295,0,0.10532897886419182,0,0.08789016633239052,0.0009,0,0.018802863194557498,0.015469517232295622,0.06609946510606261,0.06762911356913727,0.02560215356256858,0.26247293387640636,0.07822027332595344,0.02725754019729629,0.09070599063317307,0,0,0,0.011,0.24670225471736437,0.9802437068164732
TCGA.53.A4EZ.01,0.10072483653426796,0.001288191633625798,0.052978471608065514,0.043491379879705784,0,0.0943102821265815,0,0.15770436617963735,0.057753908699919455,0,0.019811445141555042,0.01612584811113273,0.04803022683725415,0.12761277200615842,0.04646615095421399,0.15073979059022413,0.02130125086438146,0.016449127285407837,0.04521195154786889,0,0,0,0.433,0.03284466990531676,1.0628721216943982
TCGA.22.4596.01,0.04572283350338208,0,0,0,0,0.13540443909316405,0.02264976818218125,0.07021411802589796,0.0317724475589443,0,0.060705997700839426,0,0.004758225550015907,0.17370526165410005,0.03257714845174607,0.2822357429242058,0.05297049782864652,0.032810508885835345,0.045491172331078,0,0,0.008981838309963311,0,0.4484964121201729,0.8931462355284873
TCGA.58.A46N.01,0.0843098145552719,0,0.1505577203782315,0.07339315906214425,0,0.12487887426747948,0,0.04238587738034345,0.03970290285108375,0,0.10061174654972627,0,0.030664437572841794,0.09716944363395541,0.013292549126219374,0.09324009047312443,0.03478837393990338,0.023470347438671664,0.08228214645945522,0.009252516311548144,0,0,0.503,0.02408262350715994,1.0552821885541515
TCGA.63.A5MW.01,0.018551246422447345,0,0.1443138341967425,0.10678741982350275,0,0.024057923640564586,0,0.1044369395479767,0,0,0,0.051485835173101326,0.0010545022627317547,0.2050701142297182,0.054448698035659104,0.20422650841249215,0.014768113470466844,0,0.07079886478459675,0,0,0,0.528,0.02060427520535878,1.0744600393778403
TCGA.85.8479.01,0.0006,0,0.008881046016251053,0,0,0,0,0.10191358077463387,0.07179596330190297,0,0.10605968180622995,0,0,0.4913742563252257,0,0.08886416436872259,0,0.10218330268420657,0.019658456446505705,0,0.008664352371738576,0,0.011,0.24052166048726922,1.0310598384370235
TCGA.68.8251.01,0.010871399208849133,0.006148017647270225,0,0.03567845341910638,0,0.24753433186269047,0,0.06309133255061695,0.0010317929128216788,0,0.0271255748759888,0,0,0.302608959666914,0.06552209175511858,0.17339592257124517,0,0.028954142525132315,0.03380821416024006,0.0013890706148389162,0,0.0028406962291673207,0.201,0.07204839647802555,1.0843961031565823
TCGA.64.1679.01,0.006273538860257071,0,0.07279202244766984,0.0052899410858743895,0,0.032542890584530276,0,0.01334378953196342,0.034135609248481275,0,0,0.006868641208855382,0,0.42928416322821533,0.039797798002554244,0.21337815827930598,0.04363066548430073,0.015374923482478011,0.06081816778734991,0,0,0.026469690768164262,0.004,0.31373509014962436,0.9873964084529553
TCGA.50.5066.02,0.07510391766700321,0,0.16570700792270593,0.061334132921594384,0,0.12072399824543043,0.019964844675236428,0.06767972261183167,0.01112593250205588,0,0.015164745157616136,0,0.0023873411757729212,0.06822720097370175,0.04276313111572892,0.32843379835171777,0,0,0.018148587383706755,0,0,0.003235639295897869,0.055,0.1484067557094917,1.0180186953643622
TCGA.86.8074.01,0.019209177461017798,0,0.02053461373126482,0.0237043690156604,0,0.12970550700304426,0,0.05968826540209548,0.06331160247019327,0,0,0.03495962424163508,0.022278231884980043,0.16065516853077638,0.09277775198021475,0.2245656434109118,0.06003742324119438,0.03124886717732549,0.040006677110174506,0,0,0.017317077339511558,0.016,0.21287505044460517,1.0037848666764229
TCGA.34.7107.01,0.0176918281901271,0,0.09099374054624805,0.04956251729359789,0,0.07465393547025784,0.0008,0.04978134862945014,0.05431846358161804,0,0.023395655975837894,0.005618553514169986,0.0001,0.19605947264953727,0.07654597192413447,0.32072516418642766,0,0,0.037689780807855816,0,0,0.0021535106216572994,0.021,0.2023593750345257,1.0120624514769925
TCGA.37.4141.01,0.085373164288051,0,0.07586623414947462,0.07062596498832803,0,0.12332128613603843,0.018942367173159124,0.1070490863043736,0.0016980989661666821,0,0.006579076101358061,0,0,0.10602331461705158,0.10162515852135742,0.23217622094411022,0.005758528534442989,0,0.06496149927608828,0,0,0,0.022,0.19858184203557194,1.001756387908942
TCGA.64.5781.01,0,0,0.08146741433659173,0.18648444822616192,0,0.17555250155619193,0.03453852203110447,0.08915006789362924,0.05976196079760435,0,0.03987808391267196,0.08597216153984615,0.006341423593079938,0.07826185694172506,0.037706177815380666,0.06778398148583462,0,0.039857534890833546,0.017243864979344485,0,0,0,0.011,0.24805421252003718,0.9983725435698508
TCGA.62.A46U.01,0.0029829133788713607,0.0036365881630629282,0,0,0,0.10170917933931224,0,0.06527277179871191,0.0523857820216246,0,0.01702543863297592,0.002899545183093631,0,0.4826969299971722,0.1064973533793897,0.13439205008778687,0,0,0.029703759399220295,0,0,0.0008,0,0.570291173604677,0.821619919711995
TCGA.MP.A4T8.01,0.0606240677009379,0,0.009203809693794442,0,0,0,0,0.02516014939866638,0.09768489952935298,0,0.025441964506847173,0,0,0.4373095249026046,0,0.13115240061162994,0,0.19352445365653992,0.019898729999626642,0,0,0,0.053,0.15067526558860264,1.0801133149055067
TCGA.97.8179.01,0.09570050016599001,0,0.0707454423837331,0.0409028781332589,0,0.009497919333070549,0,0.05926200439434194,0.04467999887867696,0,0.006195694968429276,0.013604520845896405,0.02948208785772428,0.17449763495448753,0.037098742420596,0.24379718464825242,0.07205406930719935,0.024119932864293505,0.07514128183717053,0,0,0.0032201070068792093,0.084,0.11478460201064848,1.0386622848784204
TCGA.39.5040.01,0.07193650798861491,0.11714135485557708,0.052035948083215065,0.08632081588387128,0,0.14879221458854272,0.011745029828800527,0.07670633646240858,0.0051311703110829025,0,0.001658863208506348,0.010822231058440736,0.007065301724518681,0.08128943022453358,0.04970235883861942,0.18517966550355594,0,0.050952114719919915,0.04352065671979229,0,0,0,0.423,0.0337590536717779,1.0632542312065225
TCGA.43.2578.01,0.021057345103829252,0,0.07270094999659445,0.0888611860483687,0,0.07134386578595565,0,0.07581958599350386,0.019208558582893182,0,0.06191320371283099,0.0024954068761607966,0.013055205490262635,0.09147058303391249,0.06969152808682465,0.2857851432936227,0,0.030286562057955695,0.09631087593728499,0,0,0,0.01,0.25455805144633303,0.9787804583751665
TCGA.49.4510.01,0.060104107988117175,0,0.26604885276130663,0.07847333039143937,0,0.06056626333256057,0,0.08871352497767857,0,0,0.01408720889643315,0.022083567117218473,0.01017146565160518,0,0.007275506979495768,0.33142285625115564,0,0.031044710348947464,0.028275473565782305,0,0,0.00173313173825973,0.055,0.14845318766708868,1.0114487646344499
TCGA.63.A5M9.01,0.07662847673721969,0,0,0.023791810053560066,0,0.15237572232625476,0,0.08865061247061673,0,0,0.05578262657603435,0,0.014552745404351202,0.10231266864945777,0.10579417487480339,0.2819660230058227,0.002763033321880394,0.013405631771599922,0.08197647480839892,0,0,0,0.022,0.19568601448073641,1.0090743916756966
TCGA.92.8063.01,0.0020793583503388715,0,0.0077382871654249575,0.02979233575595,0,0.02419275201869861,0,0.152075242280979,0.0838789500457977,0,0.0675067289357548,0,0.02603281827133434,0.18221421629799653,0.016153739856331548,0.19912561044705074,0,0.18680166490368924,0,0.014230658271812155,0,0.008177637398841614,0.022,0.19823982924094097,1.0161995316772885
TCGA.78.7162.01,0.03803038494961839,0.037831118670704274,0.03442886834064533,0.11597785109206249,0,0.12797127367208294,0,0.09911212402279711,0.014546477506734464,0,0.051840593606879454,0,0,0.03994107102102977,0.08681394398829088,0.2241914935892216,0.005345855906594905,0.05057665975704976,0.07339228387628853,0,0,0,0.011,0.23839457359280067,0.9867513078226341
TCGA.NC.A5HR.01,0,0.012732720602372759,0.03899331367183946,0.08020506420887584,0,0,0,0.20246969196472028,0,0,0.037516271400716235,0.040995476753607214,0.010880641439191166,0.09919363067562388,0.19219029079426514,0.21572138455863843,0,0.019243835054921582,0.049857678875228024,0,0,0,0.038,0.17148016099651295,1.037578084657265
TCGA.51.4079.01,0.035399584497321224,0,0.09644144920147364,0.023898703880253915,0,0.15622941924704326,0,0.06335946326786154,0.008960873287704315,0,0.02073147126318899,0,0,0.11435735968410235,0.10227895830853906,0.266186879048639,0,0.09339693778773432,0.015669275959927356,0,0,0.003089624566210917,0.009,0.26264214107312517,0.9813511679689395
TCGA.MP.A4SY.01,0.04329786747642125,0,0.01754848714934892,0,0,0.08934284777538233,0,0.01568943369803495,0.022579490586510455,0,0.003376349930875471,0.008325873719780552,0,0.3888143553446892,0.03805971580584939,0.21411019404517231,0.09603961082015534,0,0.06281577364777978,0,0,0,0.004,0.29300957772978026,0.992386651670503
TCGA.56.7730.11,0.038914414634207105,0,0.013227806945061028,0.033211089075837204,0,0.036535303389421944,0,0.020122354384382705,0,0,0.0675098989586848,0,0.06267272850778506,0.1534254613465128,0.0029363937956157844,0.2762549512345799,0,0.08877476744376532,0.07120656273181061,0.0041644874129492995,0,0.13104378013938645,0.047,0.1550821127439108,1.0399580365746013
TCGA.66.2795.01,0.04771465857785243,0,0.06617692495084793,0,0,0.15069788467072895,0.01716088352275074,0.060421143644787005,0.0019442459502837049,0,0.047800538269663066,0,0.01249524275480524,0.06743766105754269,0.10224111606177379,0.36583517982233654,0,0.037174006850679724,0.012516779207312216,0,0,0.010383734658636023,0.003,0.3229231825549263,0.9537484132896187
TCGA.96.7544.01,0.04968713574337984,0,0.06329360074341214,0.019324038232964417,0,0.18070430202879637,0.016816372637148077,0.014099167105567417,0,0,0.03864569588277342,0,0.046756495000448026,0.0902186002960463,0.04590531798009815,0.33357882906941466,0.0011798446824501578,0.0601976495082319,0.02763911943598311,0,0,0.011953831653286041,0.012,0.232579636169725,0.9908305755949471
TCGA.86.A4JF.01,0.0031965043601352413,0,0.07758167826402423,0,0,0.17916348731681767,0,0.10087303225694882,0.007945323088451313,0,0.009688462590931363,0.07204524266897595,0.002713525157721261,0.12063472772384144,0.08089054686644458,0.23661960736120022,0,0.030609009909135818,0.0701781649595421,0,0,0.007860687475829969,0.02,0.20248594110493195,1.0032087739825182
