Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.L5.A88S.01,0.002281956979355014,0,0.0002,0.04877444313711549,0,0.062192371474534845,0,0.03366354831935935,0.0269391718564546,0,0,0.04403682290566265,0.044014261317847615,0,0.0388983580735931,0.480151679819659,0,0,0.18274047708981453,0.02110514797335478,0,0.015006529992718298,0.01,0.2930705750916371,0.9715015997883596
TCGA.VR.A8Q7.01,0,0,0.008886863114832085,0.15294815198580686,0,0.13048253238760413,0.08679934740780038,0.049034406072694624,0,0,0.005670973030534561,0.057143319801653276,0.013840069799376912,0.12875987398944225,0.14577261089485888,0.1834691034957668,0.005621061254781294,0,0,0.031571686764847944,0,0,0.036,0.19241309341945528,1.0219610382321576
TCGA.L5.A43I.01,0.02004982621555022,0,0.1060926383087556,0.033745266065209084,0,0.2747367301415677,0,0.03818454747242005,0.03979575783453528,0,0.008607412057199558,0.004106872308416,0,0.017578226669337404,0.025155343616235393,0.11643026320112833,0,0.0288667516794594,0.2619128623299661,0.024737502100219955,0,0,0.326,0.03741625927927571,1.0695759056205287
TCGA.JY.A6FH.01,0,0,0.14109039768547502,0.025086502369065827,0,0.2924802906117748,0,0.10564433176006728,0.10627892893869237,0,0,0.08412344627413898,0.0049429467336441135,0.10163723107218225,0.02141845560569389,0.07851733996292388,0,0.010109820140488444,0,0.028670308845853185,0,0,0.415,0.024550473974626282,1.0908666360220685
TCGA.LN.A49V.01,0.008204703378552789,0,0.03667634721214427,0.08416236277240205,0,0.08766180622447445,0,0.10064435535251749,0.005534319030616898,0,0,0.12023206282934769,0.00789239684865117,0.04904868714827348,0.048051181095444075,0.3278502572863594,0,0.07889023375302781,0,0.045151287068188356,0,0,0.409,0.0249455136694695,1.0896357679364
TCGA.IC.A6RF.11,0,0.10157210142015,0.06910679445466587,0.042681028513832084,0,0.052146563628061235,0,0.14524703400150318,0,0,0.08436870587761212,0,0.010422124921747534,0.07895560932386347,0,0.07712558882397683,0,0.0765493178173079,0.17342027141203845,0.08840485980524133,0,0,0.717,-0.0095,1.0820549910104065
TCGA.LN.A49W.01,0.018933008777710557,0,0.006410855211703626,0.09479172626311509,0,0.12336195603279752,0.031392508541701586,0.10045688665374256,0.04502807810004604,0,0,0.032618046943255215,0,0.0609446958528203,0.1363390986766768,0.21451029245598235,0.08579421442227038,0,0,0.03800784720960509,0,0.011410784858572854,0.017,0.2538711894101314,0.9854221628323027
TCGA.LN.A8I0.01,0,0.005841043075755002,0,0.0795040752581029,0,0.07569790976736618,0,0.03630059684793835,0.04737404774748632,0,0,0.06339885321455006,0,0.18355616621891957,0.08860802932741962,0.20496242065468273,0.05189233788354652,0.059169027992686904,0.005076416915653472,0.09861907509589236,0,0,0.126,0.09319469443471821,1.0682233140798576
TCGA.R6.A8WC.01,0,0.003240631257582266,0.00875654539116486,0.10991073822457056,0,0.2978216494157559,0,0,0.1596104676625415,0,0,0.06544221258141025,0,0.03974046743037695,0.05771825076147523,0.166237538646787,0.003953442160100277,0,0,0.08756805646823519,0,0,0.491,0.014237287112615665,1.103641156168919
TCGA.LN.A49S.01,0,0.015986112123781766,0.025883176548672383,0.13213240693602002,0,0,0,0.13263937515415325,0.0912812397341061,0,0,0.02932096919941234,0.03277918932585818,0.016678351800583906,0.09324199001453091,0.11711806309914191,0.029002985913153093,0.2338115141644913,0.03491558531190412,0,0,0.015209040674190736,0.209,0.06204387342872672,1.0813490959050585
TCGA.LN.A7HW.01,0,0.0041960315339112245,0.0003,0,0,0.4042145577957005,0,0.005070401703050804,0,0,0.031051645996124765,0,0.023278188317469358,0.33598925482897785,0.0033647429771609047,0.03757560532231206,0,0,0,0.15499455252341698,0,0,0.048,0.16536183674364452,1.049028781034644
TCGA.LN.A49L.01,0.0001,0.0010926772328702526,0.002841263315204497,0.0974763151705542,0,0.07214177578362072,0,0.11103232027856963,0.045850674716172594,0,0,0.06446263383892838,0.02286902658657348,0.13313049643497815,0.0804713343018249,0.31279170858616645,0.020688033457552914,0,0.0350602178685759,0,0,0,0.016,0.2566184552024366,0.9863660726831667
TCGA.V5.A7RC.06,0,0,0.01359852733706698,0.06292723850201401,0,0.29002808150792886,0,0.016438378954035004,0.024660053441230425,0,0.015058779527297301,0.03945178037796036,0.011574911903207698,0.13990599424742178,0.01867584408869851,0.09976563808925165,0.10321124384089782,0.0003,0.16159575732493234,0,0,0.0028524588700465157,0.037,0.1846916145127783,1.0091695761000545
TCGA.R6.A8W8.01,0,0,0.0591132064510382,0.02975136961574986,0,0.1774928357170214,0.0423040906479824,0.15001273479159438,0.1460807618795043,0,0.05312549566069169,0,0,0.1405648191647919,0.0670961748875282,0.06579415861180915,0,0.0030031674296448277,0,0.06566118514264378,0,0,0.174,0.07136116952119628,1.06375149314097
TCGA.R6.A6Y2.01,0.015529408953763629,0,0.0031925114658577333,0,0,0.1025431101049916,0,0,0.02695400213380093,0,0.054675213686276786,0,0.07274348618025477,0.32378048177376184,0.0010978046635950936,0.033763862511731524,0,0.0531638503158969,0,0.20978953194148844,0,0.10276673626858078,0.003,0.36667810112990173,0.9473789137131097
TCGA.R6.A6Y0.01,0.0007,0,0.009355579238536046,0.02323721138504279,0,0.1349188986130146,0,0.02468313920677885,0.08689065163556944,0,0,0.025427326678678773,0,0.3186150654573555,0.02976079312238278,0.11435381415675658,0,0.039655885012248954,0,0.1773974943525225,0,0.01495574951018896,0.057,0.14778403311489488,1.0562167998463918
TCGA.IG.A3Y9.01,0,0.0015614974206299458,0,0.022279836592320985,0,0.014105603559939337,0,0.03342595073648461,0.045422804053122934,0,0.008300938664667216,0,0,0.5793352320822791,0.04285171800620243,0.16038988736742404,0.005581041105906894,0.017237506165856297,0.009452906644737642,0.060055077600428546,0,0,0,0.614063581469539,0.7917784092462435
TCGA.Q9.A6FU.01,0,0,0.012940419183799706,0.03576666133726315,0,0.2006910685525959,0,0.007068624309317162,0.011475031798478974,0,0.031024818881775332,0.012830014799311522,0.013410353156601437,0.0500972045346237,0.013937168817234124,0.11803025221137996,0.2702157720847615,0.10756696662120852,0.09642179390283526,0.018523849808813855,0,0,0.045,0.16789509876678,1.0162627712018364
TCGA.L5.A8NR.01,0.013344505769480056,0,0.030038528368712722,0.02081237030254087,0,0.04947127111783236,0,0.0473625594416465,0.15076137975250056,0,0,0.07195804164087664,0,0.0746094926720546,0.05746885588466853,0.25239321238845225,0,0.10750502261173198,0,0.0885943588615327,0,0.03568040118797031,0.149,0.0816610318033748,1.0602852871512098
TCGA.L5.A8NU.01,0.004853499760609773,0.04973764846092037,0.13385632035943737,0.07992832047172639,0,0.1720777730026833,0.0006,0.07918389097634575,0.12696336034620395,0,0,0.030411499314975724,0.02044525597430654,0.01978602247353019,0.06984349537218254,0.0813067402893983,0.010725845402093918,0.02771935990176007,0.08759173846115904,0,0,0.004952695050552377,0.032,0.2132751824241335,0.9968244727257144
TCGA.L5.A4OT.01,0.05732802841472342,0,0.012846552537382417,0.02548036691781306,0,0.2761971627446749,0,0.04329018886914052,0.07766813583054769,0,0,0.00684710748228172,0.00525985697000957,0.026181279678202794,0.0786496134785231,0.24097758131954852,0.003755183112921895,0.0062684200771735985,0.1061725117924443,0.03307801077461258,0,0,0.179,0.06979143617850521,1.0547733533527552
